threshold,image_index,dataset_index,original_bytes,payload_bits,payload_bytes,header_bytes,file_bytes,file_bpp,payload_bpp,predicted_bits,omitted_fraction,incorrect_omitted_predictions,omitted_error_rate,mse,mae,psnr_db,ssim,bit_error_rate,encode_seconds,decode_seconds,raw_payload_bytes,zlib_payload_bytes,payload_zlib_to_raw_ratio,first_incorrect_omission,mean_gap_between_errors,max_error_run,error_runs,mse_before_first_error_pixel,mse_after_first_error_pixel,range_payload_bytes,range_file_bytes,range_file_bpp,range_decode_seconds,encoder_decoder_equal
0.5,0,712,1024,0,0,34,34,0.265625,0.0,8192,1.0,3676,0.44873046875,2091.5380859375,32.9990234375,14.92614583578373,0.16823415224447086,0.44873046875,0.16863862187499024,0.15539000156249472,0,8,,2,2.228299319727891,17,1783,,2091.5380859375,4,38,0.296875,0.15507811484374656,True
0.5,1,24774,1024,0,0,34,34,0.265625,0.0,8192,1.0,4408,0.5380859375,3669.67578125,50.62890625,12.484526651809574,0.07446113752262962,0.5380859375,0.16863862187499024,0.15539000156249472,0,8,,0,1.8586339913773542,23,2001,,3669.67578125,4,38,0.296875,0.15507811484374656,True
0.5,2,45142,1024,0,0,34,34,0.265625,0.0,8192,1.0,4691,0.5726318359375,3829.0390625,53.40234375,12.299905639791767,0.07282105646172812,0.5726318359375,0.16863862187499024,0.15539000156249472,0,8,,0,1.7464818763326226,10,2041,,3829.0390625,4,38,0.296875,0.15507811484374656,True
0.5,3,27119,1024,0,0,34,34,0.265625,0.0,8192,1.0,4862,0.593505859375,10949.953125,98.46484375,7.736681008330894,0.06306873314637847,0.593505859375,0.16863862187499024,0.15539000156249472,0,8,,1,1.6846327916066652,11,1967,,10949.953125,4,38,0.296875,0.15507811484374656,True
0.5,4,21139,1024,0,0,34,34,0.265625,0.0,8192,1.0,4261,0.5201416015625,3325.9091796875,50.1806640625,12.91169975064112,0.16585909232500684,0.5201416015625,0.16863862187499024,0.15539000156249472,0,8,,0,1.922769953051643,12,1943,,3325.9091796875,4,38,0.296875,0.15507811484374656,True
0.5,5,19129,1024,0,0,34,34,0.265625,0.0,8192,1.0,4364,0.53271484375,3265.123046875,49.931640625,12.991808084660388,0.0781641597761666,0.53271484375,0.16863862187499024,0.15539000156249472,0,8,,2,1.8769195507678202,12,2069,,3265.123046875,4,38,0.296875,0.15507811484374656,True
0.5,6,6433,1024,0,0,34,34,0.265625,0.0,8192,1.0,4894,0.597412109375,2098.419921875,41.197265625,14.911879601826243,0.1633574193569176,0.597412109375,0.16863862187499024,0.15539000156249472,0,8,,0,1.6732066217044759,13,1996,,2098.419921875,4,38,0.296875,0.15507811484374656,True
0.5,7,38854,1024,0,0,34,34,0.265625,0.0,8192,1.0,3997,0.4879150390625,3568.3046875,48.474609375,12.606184303963353,0.07146359444990039,0.4879150390625,0.16863862187499024,0.15539000156249472,0,8,,8,2.0477977977977977,23,1929,0.0,3571.7927663734117,4,38,0.296875,0.15507811484374656,True
0.5,8,22489,1024,0,0,34,34,0.265625,0.0,8192,1.0,4318,0.527099609375,2681.365234375,44.013671875,13.847243866947132,0.132389465495531,0.527099609375,0.16863862187499024,0.15539000156249472,0,8,,0,1.896919156821867,26,1869,,2681.365234375,4,38,0.296875,0.15507811484374656,True
0.5,9,31104,1024,0,0,34,34,0.265625,0.0,8192,1.0,3948,0.48193359375,6230.9501953125,70.9873046875,10.185260809640393,0.08808742679586404,0.48193359375,0.16863862187499024,0.15539000156249472,0,8,,1,2.0747403090955157,13,2122,,6230.9501953125,4,38,0.296875,0.15507811484374656,True
